# StartTime = 02/03/2026 11:20:39.6323 AM
Time (sec), Vehicle speed (MPH), Mass air flow rate (lb/min), Latitude (deg), Longitude (deg), Trip Fuel Economy (MPG), Total Fuel Economy (MPG), Fuel Rate (gal/hr), Total CO2 (lbs), CO2 flow (lb/min), Instant Fuel Economy (MPG), Instant CO2 rate (lb/mile), Fuel system 1 status, Fuel system 2 status, Calculated load value (%), Engine coolant temperature (°F), Short term fuel % trim - Bank 1 (%), Long term fuel % trim - Bank 1 (%), Engine RPM (RPM), Intake manifold absolute pressure (inHg), Mass air flow rate (lb/min), Intake air temperature (°F), O2 voltage (Bank 1  Sensor 2) (V), Short term fuel trim (Bank 1  Sensor 2) (%)
1477.151,47.22421,0.990927,42.22783,-73.81938,26.482008,29.883238,0.2987373,786.56274,0.097566776,155.9994,0.1256148,2,0,29.80392,181.4,3.90625,8.59375,1644,5.315418,0.6601122,15.8,0,0
1479.719,48.466953,0.42336,42.228287,-73.8189,26.51797,29.883703,0.65810066,786.5715,0.21493387,71.75834,0.27308095,4,0,17.647058,181.4,0,8.59375,1620,5.315418,0.65047556,15.8,0,0
1482.147,47.22421,0.419391,42.22873,-73.81842,26.567318,29.884378,0.2811645,786.57513,0.09182756,172.37935,0.11367856,4,0,17.647058,181.4,0,8.59375,1592,5.315418,0.63923275,15.8,0,0
1484.711,46.60284,0.432621,42.229015,-73.8181,26.620373,29.885103,0.2785286,786.5792,0.09096667,169.54887,0.11557632,4,0,18.039215,181.4,0,8.59375,1566,5.315418,0.628793,15.8,0,0
1487.145,45.98147,0.427329,42.229294,-73.81777,26.667309,29.885744,0.28731498,786.58307,0.093836285,162.20122,0.12081189,4,0,18.431372,181.4,0,8.59375,1523,5.315418,0.6115273,15.8,0,0
1489.710,44.738728,0.432621,42.2297,-73.81729,26.71331,29.886374,0.28380042,786.5868,0.09268844,162.02043,0.12094669,4,0,18.82353,181.4,0,8.59375,1471,5.610719,0.6234616,15.8,0,0
1492.138,41.63187,0.406161,42.23007,-73.81684,26.757784,29.88698,0.28731498,786.5906,0.093836285,155.71317,0.12584572,4,0,20,181.4,0,8.59375,1398,6.791923,0.71726304,15.8,0.02,3.125
1494.706,39.767757,1.550556,42.230305,-73.81655,26.803698,29.887608,0.2697422,786.59454,0.08809706,154.33948,0.1269658,2,0,43.52941,181.4,3.90625,8.59375,1431,10.630836,1.1491735,15.8,0.04,5.46875
1497.135,39.767757,0.990927,42.230553,-73.81626,26.81829,29.88776,1.029765,786.60815,0.33631843,38.618282,0.50742376,2,0,37.64706,181.4,5.46875,8.59375,1412,11.516739,1.2284083,15.8,0.73,4.6875
1499.713,39.767757,1.346814,42.230927,-73.81584,26.84486,29.888098,0.65810066,786.6169,0.21493387,60.428074,0.32428363,2,0,45.882355,181.4,4.6875,8.59375,1473,14.76505,1.6429192,14,0.725,3.125
1502.143,40.389126,1.840293,42.231327,-73.815445,26.863636,29.888317,0.8944546,786.6287,0.29212642,44.460342,0.44074863,2,0,54.117645,181.4,3.125,8.59375,1627,19.489866,2.4044857,14,0.625,2.34375
1504.730,41.63187,2.612925,42.2316,-73.81517,26.873755,29.88839,1.2221869,786.6469,0.39916292,33.046604,0.5929758,2,0,60,181.4,4.6875,8.59375,1437,17.127459,1.8662742,14,0.745,4.6875
1507.155,41.63187,1.595538,42.231884,-73.81491,26.86785,29.888218,1.7353122,786.6698,0.5667482,23.990997,0.8167995,2,0,49.019608,181.4,4.6875,8.59375,1430,11.81204,1.280816,14,0.775,6.25
1509.851,41.63187,1.698732,42.232304,-73.81453,26.896976,29.88852,1.1281726,786.6987,0.36845806,36.90204,0.5310231,2,0,56.862743,177.8,0.78125,8.59375,1585,18.603964,2.235942,14,0.05,3.90625
1513.564,42.87461,1.008126,42.232735,-73.81413,26.896976,29.88852,1.1281726,786.6987,0.36845806,36.90204,0.5310231,2,0,33.72549,177.8,10.15625,8.59375,1487,7.382525,0.8324184,14,0.035,20.3125
1514.986,43.495983,0.93933,42.23303,-73.81386,26.932865,29.888987,0.669523,786.7096,0.21866436,64.03755,0.3060054,2,0,34.117645,177.8,3.90625,8.59375,1505,8.563729,0.9772939,14,0.835,3.125
1517.407,44.117355,0.43659,42.23347,-73.81346,26.964664,29.889406,0.6238338,786.7178,0.20374238,69.72368,0.28104994,2,0,21.17647,177.8,24.21875,8.59375,1377,6.201321,0.6475062,14,0.8,15.625
1519.977,43.495983,1.091475,42.233757,-73.813194,27.007725,29.890001,0.2899509,786.7216,0.09469716,152.15457,0.128789,2,0,34.901962,177.8,0,8.59375,1566,9.449632,1.1221023,14,0.85,3.125
1522.407,41.63187,0.506709,42.23417,-73.81281,27.036268,29.890371,0.72487724,786.7312,0.23674291,60.00462,0.32657212,2,0,23.137255,177.8,16.40625,8.59375,1418,7.677826,0.8255441,14,0.85,10.9375
1524.973,39.767757,1.025325,42.234432,-73.81256,27.07896,29.890959,0.33651876,786.7362,0.10990611,123.71336,0.15839708,2,0,32.156864,177.8,0,8.59375,1353,6.791923,0.69681317,14,0.025,24.21875
1527.406,39.146385,0.914193,42.23482,-73.8122,27.104269,29.891287,0.6809453,786.7452,0.22239485,58.40081,0.33554047,2,0,29.411764,177.8,6.25,8.59375,1477,9.449632,1.0583302,14,0.82,5.46875
1529.969,39.146385,0.889056,42.23508,-73.81196,27.130949,29.891638,0.6071396,786.75323,0.19829012,64.476746,0.30392098,2,0,32.156864,177.8,6.25,8.59375,1503,10.926137,1.2452352,14,0.675,3.125
1532.400,39.146385,1.722546,42.235485,-73.81159,27.158316,29.891998,0.59044546,786.76105,0.19283786,66.29974,0.29556426,2,0,49.019608,177.8,2.34375,8.59375,1547,15.355652,1.801293,14,0.205,3.125
1534.962,41.63187,1.800603,42.235767,-73.81134,27.169037,29.892094,1.1439881,786.77783,0.37362337,34.219223,0.57265574,2,0,61.960785,177.8,1.5625,8.59375,1767,20.966372,2.809219,14,0.735,2.34375
1537.397,44.117355,1.813833,42.23623,-73.81095,27.179842,29.892193,1.1958278,786.79364,0.39055407,34.81427,0.56286794,2,0,50.588234,177.8,5.46875,8.59375,1564,11.81204,1.4008365,14,0.22,4.6875
1539.958,45.98147,0.904932,42.236546,-73.81069,27.193094,29.892326,1.2046142,786.8096,0.39342368,36.62364,0.53505975,2,0,29.80392,177.8,5.46875,8.59375,1579,5.610719,0.67177904,12.2,0,0
1542.385,45.360096,0.44982,42.23703,-73.81033,27.228008,29.8928,0.60098916,786.8175,0.1962814,76.50965,0.2561224,4,0,18.82353,177.8,0,8.59375,1541,5.315418,0.62347543,12.2,0,0.78125
1544.951,45.360096,0.419391,42.23735,-73.810104,27.276575,29.893478,0.2987373,786.8219,0.097566776,151.83942,0.1290563,2,0,20.392157,177.8,12.5,8.59375,1326,5.90602,0.59609807,12.2,0.565,17.96875
1547.379,43.495983,0.419391,42.23781,-73.809784,27.321005,29.894102,0.2785286,786.82556,0.09096667,162.85616,0.12032603,2,0,20.784313,177.8,15.625,8.59375,1267,6.201321,0.59805363,12.2,0.83,16.40625
1549.950,41.010498,0.406161,42.238102,-73.809586,27.363203,29.894693,0.2785286,786.8293,0.09096667,156.16344,0.12548286,2,0,21.960785,177.8,14.0625,8.59375,1234,6.496622,0.6102138,14,0.065,14.84375
1552.378,39.767757,0.42336,42.238533,-73.80929,27.4027,29.895247,0.2697422,786.8328,0.08809706,152.0359,0.12888953,2,0,21.960785,177.8,14.0625,8.59375,1427,6.496622,0.7029709,14,0.8,7.8125
1554.947,39.146385,0.419391,42.238815,-73.8091,27.444586,29.895834,0.2811645,786.837,0.09182756,141.43945,0.13854574,2,0,21.960785,177.8,14.84375,8.59375,1239,6.791923,0.63810164,14,0.075,14.84375
1557.375,38.525013,0.441882,42.23924,-73.80882,27.48143,29.896349,0.2785286,786.84064,0.09096667,140.5471,0.1394254,2,0,25.09804,177.8,13.28125,8.59375,1417,9.744933,1.047067,14,0.855,6.25
1560.074,38.525013,2.190888,42.239666,-73.80854,27.515219,29.896763,1.4550263,786.86383,0.4752076,26.477194,0.7401024,2,0,52.941177,177.8,3.125,8.59375,1551,12.402642,1.4586523,12.2,0.05,4.6875
1563.852,39.767757,0.432621,42.239956,-73.80835,27.515219,29.896763,1.4550263,786.86383,0.4752076,26.477194,0.7401024,2,0,22.745098,177.8,25.78125,8.59375,1300,6.496622,0.6428509,12.2,0.775,17.96875
1565.199,40.389126,1.698732,42.24025,-73.80816,27.560938,29.897406,0.28731498,786.86847,0.093836285,138.4117,0.14157642,2,0,45.882355,177.8,3.125,8.59375,1536,9.449632,1.1048044,12.2,0.06,6.25
1567.631,41.63187,0.881118,42.240707,-73.80785,27.571644,29.897514,1.1281726,786.8834,0.36845806,35.800488,0.54736227,2,0,26.27451,177.8,6.25,8.59375,1476,6.496622,0.729883,12.2,0.045,21.09375
1570.199,43.495983,0.419391,42.24117,-73.80749,27.60164,29.897924,0.5851736,786.8912,0.1911161,71.14447,0.2754372,2,0,20.784313,177.8,16.40625,8.59375,1334,6.496622,0.6596639,12.2,0.07,16.40625
1572.633,45.360096,0.406161,42.24145,-73.80718,27.64345,29.898514,0.2785286,786.89484,0.09096667,156.16344,0.12548286,2,0,21.17647,177.8,16.40625,8.59375,1322,6.201321,0.6240149,12.2,0.34,14.84375
1575.192,43.495983,0.398223,42.241707,-73.80686,27.692392,29.899208,0.2697422,786.8988,0.08809706,168.16092,0.116530254,2,0,21.960785,177.8,14.84375,8.59375,1267,6.496622,0.6265324,12.2,0.085,15.625
1577.641,41.010498,0.41013,42.24208,-73.80642,27.734627,29.899805,0.26447037,786.9023,0.086375296,164.4645,0.119149335,2,0,21.960785,177.8,18.75,8.59375,1276,6.496622,0.6309829,12.2,0.075,18.75
1580.205,41.010498,0.394254,42.242443,-73.805984,27.77381,29.90036,0.27237812,786.9059,0.08895794,150.56459,0.13014904,2,0,22.352942,177.8,16.40625,8.59375,1248,6.496622,0.61713684,12.2,0.42,16.40625
1582.651,39.767757,0.41013,42.242687,-73.80569,27.813707,29.900925,0.26183444,786.9094,0.08551441,156.6276,0.125111,2,0,21.960785,177.8,17.1875,8.59375,1273,6.496622,0.6294994,12.2,0.11,16.40625
1585.215,41.63187,0.41013,42.24294,-73.80539,27.855392,29.901516,0.27237812,786.9134,0.08895794,146.00203,0.13421619,2,0,21.568628,177.8,16.40625,8.59375,1288,6.201321,0.6079661,12.2,0.08,16.40625
1587.648,42.87461,0.398223,42.243317,-73.80491,27.895115,29.902079,0.27237812,786.917,0.08895794,152.84587,0.1282065,2,0,21.960785,177.8,17.1875,8.59375,1301,6.201321,0.6141024,12.2,0.095,16.40625
1590.204,42.87461,0.402192,42.243652,-73.80438,27.936378,29.902664,0.26447037,786.9205,0.086375296,162.11499,0.12087614,2,0,21.568628,177.8,16.40625,8.59375,1300,6.496622,0.6428509,12.2,0.12,17.1875
1592.638,41.010498,0.402192,42.24383,-73.80402,27.977716,29.903252,0.2671063,786.924,0.08723618,160.51518,0.122080885,2,0,21.960785,177.8,15.625,8.59375,1370,6.201321,0.646672,12.2,0.055,18.75
1595.200,37.282272,0.406161,42.243977,-73.80368,28.020996,29.903868,0.2671063,786.9279,0.08723618,153.53625,0.12763001,2,0,16.862745,177.8,0,8.59375,1625,5.315418,0.6574611,12.2,0,0
1597.636,32.932674,0.406161,42.24418,-73.80322,28.055616,29.904358,0.2697422,786.9315,0.08809706,138.21446,0.14177847,4,0,19.607843,177.8,0,8.59375,1239,6.496622,0.61268634,12.2,0,0.78125
1600.199,29.204447,0.402192,42.24437,-73.80284,28.085129,29.904776,0.2697422,786.93506,0.08809706,122.08944,0.16050394,2,0,19.215687,177.8,20.3125,8.59375,1466,5.315418,0.59313107,12.2,0.835,19.53125
1602.631,26.718962,0.414099,42.2445,-73.802605,28.110378,29.905132,0.2671063,786.9386,0.08723618,109.336426,0.17922513,2,0,27.058823,177.8,17.1875,8.59375,1967,15.946254,2.3874943,12.2,0.315,1.5625
1605.192,27.340332,1.840293,42.24464,-73.802376,28.134924,29.905478,0.27501404,786.9426,0.08981883,97.1549,0.20169683,2,0,41.17647,177.8,1.5625,8.59375,1547,6.201321,0.73022014,12.2,0.015,31.25
1607.624,27.340332,0.866565,42.244865,-73.80204,28.126732,29.905323,1.2221869,786.95886,0.39916292,22.370008,0.87598693,2,0,38.82353,177.8,6.25,8.59375,1566,16.832157,2.006369,12.2,0.845,3.125
1610.325,27.961704,2.761101,42.245113,-73.80169,28.112219,29.90504,1.8337197,786.9908,0.59888786,15.248624,1.2850888,2,0,62.35294,176,4.6875,8.59375,1467,12.697943,1.4178908,8.6,0.835,8.59375
1614.104,30.44719,1.206576,42.245285,-73.80145,28.112219,29.90504,1.8337197,786.9908,0.59888786,15.248624,1.2850888,2,0,42.7451,176,3.125,8.59375,1452,12.697943,1.4141821,8.6,0.14,3.90625
1615.453,31.06856,0.824229,42.245552,-73.801094,28.123386,29.905174,0.8013188,787.0037,0.26170853,37.996346,0.5157294,2,0,33.333332,176,7.8125,8.59375,1364,9.449632,0.98863184,8.6,0.845,2.34375
1617.886,30.44719,0.691929,42.245728,-73.800865,28.141523,29.90542,0.54739213,787.0109,0.17877677,56.75741,0.345256,2,0,25.490196,176,17.1875,8.59375,1402,7.677826,0.8256417,8.6,0.065,11.71875
1620.446,29.204447,0.441882,42.245975,-73.80054,28.161674,29.9057,0.45952824,787.017,0.15008067,66.25749,0.29575273,2,0,24.705883,176,14.84375,8.59375,1454,14.174448,1.5807962,8.6,0.7,3.125
1622.875,28.583075,2.300697,42.246143,-73.80031,28.18596,29.906044,0.29346547,787.0209,0.095845014,99.515785,0.19691183,2,0,62.35294,176,1.5625,8.59375,1584,21.556973,2.619077,8.6,0.235,3.90625
1625.445,31.06856,2.794176,42.246418,-73.79995,28.167385,29.905725,1.5279534,787.0434,0.49902537,18.706772,1.0475262,2,0,66.27451,176,3.90625,8.59375,1473,13.583846,1.5347259,8.6,0.705,10.15625
1627.888,32.932674,1.025325,42.24661,-73.7997,28.14294,29.905313,1.8556857,787.06793,0.6060619,16.742361,1.1704345,2,0,34.901962,176,5.46875,8.59375,1482,8.85903,1.0070237,8.6,0.71,9.375
1630.454,32.932674,0.85995,42.24689,-73.79932,28.158724,29.905523,0.6809453,787.0769,0.22239485,48.36317,0.40518093,2,0,32.156864,176,6.25,8.59375,1512,13.583846,1.5753602,8.6,0.1,3.125
1632.901,33.554043,1.493667,42.247086,-73.79906,28.178232,29.905792,0.57111543,787.0846,0.18652472,57.66378,0.33982918,2,0,40,176,5.46875,8.59375,1511,10.335535,1.1978508,8.6,0.75,8.59375
1635.470,33.554043,1.276695,42.24737,-73.79867,28.185305,29.905865,0.99198353,787.0992,0.32397908,33.825203,0.57932645,2,0,41.17647,176,3.125,8.59375,1519,10.630836,1.2385983,8.6,0.8,3.90625
1637.896,33.554043,0.506709,42.247562,-73.79841,28.196468,29.906004,0.84788674,787.11035,0.27691746,39.573734,0.49517274,2,0,26.666666,176,24.21875,8.59375,1470,6.791923,0.7658001,8.6,0.06,14.84375
1640.462,32.932674,1.325646,42.24784,-73.79803,28.224154,29.906399,0.33651876,787.1148,0.10990611,99.70928,0.1965297,2,0,42.7451,176,3.125,8.59375,1459,12.107341,1.3549067,8.6,0.805,3.90625
1642.889,32.932674,1.091475,42.248028,-73.79778,28.233398,29.906511,0.88039637,787.12646,0.28753504,37.406643,0.52385974,2,0,35.294117,176,6.25,8.59375,1522,14.174448,1.6547261,8.6,0.6,4.6875
1645.453,32.932674,0.998865,42.248295,-73.797386,28.24926,29.906721,0.72487724,787.1371,0.23674291,45.432068,0.43132165,2,0,36.07843,176,8.59375,8.59375,1579,11.81204,1.4305807,8.6,0.87,6.25
1647.885,32.932674,1.722546,42.248432,-73.79709,28.265434,29.90694,0.6633725,787.1459,0.21665564,49.644314,0.39472467,2,0,52.156864,176,3.125,8.59375,1510,16.241554,1.8810914,8.6,0.07,2.34375
1650.450,34.175415,3.184461,42.248695,-73.79663,28.266132,29.90692,1.1439881,787.161,0.37362337,28.787601,0.680704,2,0,74.90196,176,3.90625,8.59375,1756,21.852274,2.9432454,5,0.09,2.34375
1652.882,37.282272,2.110185,42.248898,-73.796326,28.23693,29.90643,2.1148844,787.189,0.6907154,16.159473,1.212653,2,0,60.784313,176,1.5625,8.59375,1721,8.85903,1.178485,5,0,12.5
1655.443,37.282272,0.455112,42.249195,-73.79587,28.234108,29.906343,1.4014293,787.20953,0.45770296,26.603033,0.73660153,4,0,20.392157,176,0,8.59375,1541,5.610719,0.66831034,5,0,0
1657.874,31.68993,0.414099,42.249344,-73.79562,28.266743,29.906818,0.30225185,787.21356,0.09871462,123.348366,0.15886578,4,0,21.568628,176,0.78125,8.59375,1107,7.973127,0.6822339,5,0.095,1.5625
1660.575,19.883879,1.043847,42.24939,-73.79532,28.294153,29.907198,0.69324625,787.2264,0.22641231,28.682274,0.6832037,2,0,50.588234,179.6,3.125,8.59375,1946,18.899263,2.84279,5,0.78,5.46875
1664.354,21.126621,3.643542,42.249203,-73.79504,28.294153,29.907198,0.69324625,787.2264,0.22641231,28.682274,0.6832037,2,0,69.411766,179.6,3.90625,8.59375,2194,20.966372,3.5556328,5,0.155,3.125
1665.705,26.09759,4.238892,42.24904,-73.79483,28.229008,29.90615,2.4197721,787.2654,0.7902909,8.730831,2.244441,2,0,72.15686,179.6,2.34375,8.59375,2383,21.261671,3.9163227,5,0.76,2.34375
1668.135,31.06856,4.310334,42.248856,-73.794586,28.168718,29.905172,2.8151596,787.3027,0.9194234,9.270376,2.1138122,2,0,70.196075,179.6,2.34375,8.59375,2424,15.060351,2.8217902,5,0.69,4.6875
1670.700,34.175415,2.397276,42.24856,-73.79419,28.11316,29.904259,2.862606,787.34045,0.9349193,10.853243,1.8055282,2,0,59.60784,179.6,-1.5625,8.59375,1769,17.422758,2.3823292,5,0.03,5.46875
1673.130,34.796787,1.266111,42.248272,-73.793785,28.10102,29.904028,1.5920941,787.3616,0.5199735,21.465702,0.9128905,2,0,47.45098,179.6,4.6875,8.59375,1615,10.630836,1.3270795,5,0.025,2.34375
1675.692,33.554043,0.46305,42.24808,-73.79353,28.115053,29.904211,0.8408576,787.3739,0.27462178,41.382496,0.47352955,4,0,21.960785,179.6,0,8.59375,1407,6.496622,0.7065432,5,0,0
1678.128,30.44719,0.427329,42.247917,-73.793304,28.143023,29.904621,0.30752367,787.378,0.10043639,109.11044,0.17959633,4,0,21.568628,179.6,0,8.59375,1222,6.791923,0.64153594,5,0,0.78125
1680.693,25.47622,0.41013,42.247715,-73.79302,28.168139,29.90499,0.28380042,787.3818,0.09268844,107.2838,0.18265419,2,0,24.705883,179.6,7.8125,8.59375,967,7.677826,0.5738809,6.8,0.615,13.28125
1683.122,14.912909,0.44982,42.247627,-73.79289,28.188065,29.905281,0.27237812,787.3854,0.08895794,93.53255,0.2095082,2,0,30.19608,179.6,15.625,8.59375,774,10.335535,0.6159591,6.8,0.89,14.0625
1685.684,2.4854848,0.42336,42.247627,-73.792885,28.196152,29.905392,0.2987373,787.3897,0.097566776,49.91981,0.39254627,2,0,35.294117,179.6,17.1875,8.59375,736,10.335535,0.5857182,6.8,0.09,18.75
1688.112,0.6213712,0.414099,42.247623,-73.792885,28.19006,29.905293,0.2811645,787.39343,0.09182756,8.839966,2.2167318,2,0,34.509804,179.6,19.53125,8.59375,1276,16.832157,1.6537445,6.8,0.89,7.8125
1690.679,3.1068559,2.151198,42.247616,-73.79286,28.182072,29.905165,0.27501404,787.3971,0.08981883,2.2594163,8.672963,2,0,53.72549,179.6,4.6875,8.59375,1673,15.060351,1.9400324,6.8,0.8,3.125
1693.110,9.941939,2.644677,42.247684,-73.79264,28.14054,29.9045,1.4286672,787.416,0.46659878,2.1746535,9.011015,2,0,56.862743,179.6,4.6875,8.59375,2777,18.013361,3.8516655,6.8,0.83,2.34375
1695.689,18.019764,4.003398,42.2478,-73.79247,28.091658,29.903704,1.7563995,787.4418,0.5736353,5.6604085,3.4619117,2,0,69.803925,179.6,2.34375,8.59375,2509,20.966372,4.050437,6.8,0.71,1.5625
1698.120,24.854847,4.979772,42.247948,-73.792274,28.028614,29.90267,2.658762,787.477,0.8683443,6.777502,2.8913064,2,0,70.98039,179.6,0.78125,8.59375,2411,22.738176,4.22115,6.8,0.275,2.34375
1700.698,28.583075,4.831596,42.248207,-73.79195,27.95256,29.901411,3.3071976,787.5213,1.0801216,7.5153804,2.607431,2,0,76.47059,179.6,2.34375,8.59375,2528,23.32878,4.540953,5,0.67,2.34375
1703.131,32.311302,5.183514,42.24851,-73.79159,27.88508,29.900278,3.20879,787.5638,1.047982,8.9077425,2.1998653,2,0,76.47059,179.6,1.5625,8.59375,2639,22.738176,4.6382275,5,0.485,2.34375
1705.696,34.796787,5.377995,42.248714,-73.79132,27.807785,29.898968,3.442508,787.6142,1.1243136,9.385978,2.0877779,2,0,72.54902,179.6,1.5625,8.59375,2635,19.194565,3.9094522,5,0.76,2.34375
1708.125,37.282272,4.097331,42.248928,-73.79103,27.737274,29.89776,3.571668,787.6614,1.1664969,9.742448,2.0113873,2,0,67.45098,179.6,1.5625,8.59375,2248,20.966372,3.6431463,5,0.81,0.78125
1710.823,36.6609,2.710827,42.249237,-73.79063,27.695673,29.89702,2.7211452,787.6974,0.88871855,13.700949,1.4302539,2,0,59.215687,179.6,3.125,8.59375,1489,7.087224,0.81569517,6.8,0.675,19.53125
1713.256,30.44719,0.43659,42.24948,-73.79028,27.681133,29.89673,1.8003315,787.72125,0.5879833,20.363417,0.96230584,2,0,24.313726,179.6,13.28125,8.59375,1176,7.382525,0.6684827,6.8,0.09,13.28125
1715.955,21.747992,0.432621,42.249584,-73.79014,27.710934,29.897177,0.2899509,787.72595,0.09469716,105.00809,0.18661264,2,0,25.490196,179.6,10.15625,8.59375,900,9.449632,0.65484023,6.8,0.845,8.59375
1718.381,8.077826,1.56114,42.249664,-73.79003,27.725908,29.897396,0.28731498,787.72974,0.093836285,75.6939,0.2588826,2,0,66.666664,179.6,3.125,8.59375,1878,20.080467,2.9036708,6.8,0.73,4.6875
1720.949,14.291537,3.205629,42.24976,-73.78991,27.703423,29.89701,1.0367941,787.74347,0.3386141,7.791157,2.5151381,2,0,64.31373,179.6,3.90625,8.59375,2079,17.127459,2.7417343,6.8,0.035,10.15625
1723.381,19.262506,1.186731,42.249935,-73.78969,27.65511,29.896185,2.1289425,787.77155,0.6953068,6.712975,2.9190986,2,0,43.137257,179.6,4.6875,8.59375,1646,13.879147,1.759019,6.8,0.155,3.125
1725.946,20.505249,0.591381,42.25005,-73.78953,27.65199,29.896105,0.7881393,787.78314,0.25740412,24.440487,0.8017776,2,0,26.27451,179.6,14.84375,8.59375,1265,7.382525,0.71907365,6.8,0.475,22.65625
1728.377,18.019764,0.44982,42.25019,-73.78934,27.66252,29.896252,0.39275166,787.7883,0.12827161,52.209198,0.375333,2,0,25.882353,179.6,13.28125,8.59375,912,9.154331,0.64283484,6.8,0.75,8.59375
1730.941,8.699197,0.468342,42.25023,-73.78928,27.673073,29.896404,0.2987373,787.7923,0.097566776,60.31977,0.32486588,2,0,36.07843,179.6,8.59375,8.59375,1186,13.583846,1.2404674,8.6,0.75,7.8125
1733.383,8.077826,1.879983,42.250225,-73.78916,27.673183,29.896395,0.31103823,787.7964,0.10158423,27.968254,0.7006456,2,0,63.52941,179.6,4.6875,8.59375,1868,19.785168,2.8347967,8.6,0.265,6.25
1735.969,13.048795,3.933279,42.250137,-73.78905,27.641256,29.895847,1.2485461,787.8148,0.40777174,6.469785,3.0288231,2,0,73.72549,179.6,3.90625,8.59375,2345,21.556973,3.8773584,8.6,0.73,4.6875
1738.411,21.747992,4.434696,42.24994,-73.78877,27.576967,29.894745,2.612194,787.8497,0.8531354,4.9953394,3.9228237,2,0,69.411766,179.6,2.34375,8.59375,2678,18.308662,3.7607331,8.6,0.85,1.5625
1740.990,27.340332,3.26781,42.24978,-73.78855,27.512272,29.893618,2.9451983,787.88916,0.9618936,7.38422,2.6537447,2,0,60.784313,179.6,3.125,8.59375,2156,16.832157,2.783517,8.6,0.815,3.125
1743.419,29.825817,0.896994,42.249527,-73.78821,27.477638,29.892988,2.1702385,787.91785,0.70879394,12.597847,1.5554909,2,0,30.980392,179.6,9.375,8.59375,1425,7.382525,0.80691004,8.6,0.065,7.8125
1745.988,28.583075,0.46305,42.249363,-73.787994,27.493662,29.893213,0.5957173,787.9266,0.19455963,50.067066,0.39139172,2,0,24.313726,179.6,16.40625,8.59375,1173,7.382525,0.6642144,8.6,0.59,13.28125
1748.417,23.612104,0.43659,42.249172,-73.78774,27.51506,29.893536,0.30752367,787.93066,0.10043639,92.94593,0.21083048,2,0,25.882353,179.6,9.375,8.59375,946,8.563729,0.621383,8.6,0.135,8.59375
1750.980,15.53428,0.445851,42.249096,-73.787636,27.53187,29.893787,0.2899509,787.9345,0.09469716,81.43484,0.24063207,2,0,29.019608,179.6,10.9375,8.59375,817,9.744933,0.6106695,8.6,0.065,10.15625
1753.409,7.4564543,0.44982,42.249043,-73.78757,27.539762,29.8939,0.29610136,787.9384,0.09670589,52.462708,0.37351933,2,0,34.509804,179.6,14.0625,8.59375,868,10.335535,0.68811023,8.6,0.065,14.84375
1755.975,1.8641136,0.38367,42.249035,-73.78756,27.538801,29.893871,0.2987373,787.9428,0.097566776,24.959906,0.78509253,2,0,35.686275,179.6,17.96875,8.59375,734,10.630836,0.5985064,8.6,0.08,18.75
1758.405,0,0.394254,42.24904,-73.78756,27.533316,29.893776,0.25480533,787.94617,0.08321872,7.315834,2.678551,2,0,34.901962,179.6,21.875,8.59375,739,10.335535,0.585845,8.6,0.72,20.3125
1761.110,0,0.41013,42.249046,-73.787575,27.525589,29.893644,0.26183444,787.94965,0.08551441,0,0,2,0,34.509804,181.4,20.3125,8.59375,724,10.040234,0.557555,10.4,0.71,19.53125
1763.532,0,0.365148,42.249046,-73.78757,27.517612,29.893509,0.27237812,787.95325,0.08895794,0,0,2,0,34.901962,181.4,20.3125,8.59375,729,10.040234,0.5592558,10.4,0.075,21.09375
1766.238,0,0.390285,42.24904,-73.78757,27.508894,29.893358,0.24250439,787.95715,0.079201266,0,0,2,0,34.901962,181.4,21.875,8.59375,731,10.040234,0.5607901,10.4,0.38,20.3125
1768.663,0,0.375732,42.249046,-73.78757,27.50129,29.893229,0.25919852,787.9606,0.08465353,0,0,2,0,49.80392,181.4,25,8.59375,1321,15.650953,1.5797296,10.4,0.25,8.59375
1771.239,5.592341,2.56662,42.24897,-73.78747,27.493942,29.893105,0.2495335,787.96387,0.081496954,0,0,2,0,59.60784,181.4,5.46875,8.59375,2168,16.832157,2.7882915,10.4,0.145,4.6875
1773.660,14.912909,3.51918,42.248875,-73.78734,27.450043,29.892344,1.7045598,787.9864,0.5567046,3.2808123,5.972861,2,0,62.35294,181.4,1.5625,8.59375,2132,16.536856,2.6938863,10.4,0.06,5.46875
1776.234,19.883879,2.7783,42.248756,-73.78717,27.391827,29.891317,2.33718,788.0208,0.7633166,6.380728,3.0710974,2,0,57.64706,181.4,2.34375,8.59375,2337,15.355652,2.7419915,10.4,0.315,4.6875
1778.658,22.990734,2.536191,42.248558,-73.7869,27.359356,29.890726,1.8451421,788.04517,0.60261834,10.77634,1.8184129,2,0,54.901962,181.4,-0.78125,8.59375,1779,12.697943,1.7260305,10.4,0.735,6.25
1781.235,24.233477,1.629936,42.248344,-73.78662,27.335016,29.890268,1.6843511,788.06744,0.55010444,13.649609,1.4356334,2,0,43.92157,181.4,3.125,8.59375,1761,12.697943,1.7085663,10.4,0.75,3.90625
1783.665,24.233477,1.676241,42.2482,-73.78643,27.329355,29.890133,1.0824834,788.0817,0.3535361,22.386927,0.8753249,2,0,53.72549,181.4,1.5625,8.59375,1775,15.946254,2.1626995,10.4,0.72,3.125
